title,url,viewer_url,kogl_type1,parent_docid,mngno,docid,item_title,source_id
"경기도 경성부 중부 종로2정목외16정-006[관철동,인사동,관훈동,낙원동,경운동,운니동] - 낙원동 0080",https://theme.archives.go.kr/next/acreage/viewCadastreDetail.do?typesub=Y&type=12&packid=0000508319&docid=0050407566&mngno=BJCA000147&want=0&formType=oldName&rtURL=,https://theme.archives.go.kr/viewer/common/archWebViewer.do?singleData=Y&archiveEventId=0050407566,True,0014177165,BJCA000147,0050407566,낙원동 0080,
"경기도 경성부 중부 종로2정목외16정-006[관철동,인사동,관훈동,낙원동,경운동,운니동] - 낙원동 0081",https://theme.archives.go.kr/next/acreage/viewCadastreDetail.do?typesub=Y&type=12&packid=0000508319&docid=0050576709&mngno=BJCA000147&want=0&formType=oldName&rtURL=,https://theme.archives.go.kr/viewer/common/archWebViewer.do?singleData=Y&archiveEventId=0050576709,True,0014177165,BJCA000147,0050576709,낙원동 0081,
"경기도 경성부 중부 종로2정목외16정-006[관철동,인사동,관훈동,낙원동,경운동,운니동] - 낙원동 0082",https://theme.archives.go.kr/next/acreage/viewCadastreDetail.do?typesub=Y&type=12&packid=0000508319&docid=0050407567&mngno=BJCA000147&want=0&formType=oldName&rtURL=,https://theme.archives.go.kr/viewer/common/archWebViewer.do?singleData=Y&archiveEventId=0050407567,True,0014177165,BJCA000147,0050407567,낙원동 0082,
"경기도 경성부 중부 종로2정목외16정-006[관철동,인사동,관훈동,낙원동,경운동,운니동] - 낙원동 0083",https://theme.archives.go.kr/next/acreage/viewCadastreDetail.do?typesub=Y&type=12&packid=0000508319&docid=0050407568&mngno=BJCA000147&want=0&formType=oldName&rtURL=,https://theme.archives.go.kr/viewer/common/archWebViewer.do?singleData=Y&archiveEventId=0050407568,True,0014177165,BJCA000147,0050407568,낙원동 0083,
"경기도 경성부 중부 종로2정목외16정-006[관철동,인사동,관훈동,낙원동,경운동,운니동] - 낙원동 0084",https://theme.archives.go.kr/next/acreage/viewCadastreDetail.do?typesub=Y&type=12&packid=0000508319&docid=0050576710&mngno=BJCA000147&want=0&formType=oldName&rtURL=,https://theme.archives.go.kr/viewer/common/archWebViewer.do?singleData=Y&archiveEventId=0050576710,True,0014177165,BJCA000147,0050576710,낙원동 0084,
"경기도 경성부 중부 종로2정목외16정-006[관철동,인사동,관훈동,낙원동,경운동,운니동] - 낙원동 0085",https://theme.archives.go.kr/next/acreage/viewCadastreDetail.do?typesub=Y&type=12&packid=0000508319&docid=0050407569&mngno=BJCA000147&want=0&formType=oldName&rtURL=,https://theme.archives.go.kr/viewer/common/archWebViewer.do?singleData=Y&archiveEventId=0050407569,True,0014177165,BJCA000147,0050407569,낙원동 0085,
"경기도 경성부 중부 종로2정목외16정-006[관철동,인사동,관훈동,낙원동,경운동,운니동] - 낙원동 0086",https://theme.archives.go.kr/next/acreage/viewCadastreDetail.do?typesub=Y&type=12&packid=0000508319&docid=0050407570&mngno=BJCA000147&want=0&formType=oldName&rtURL=,https://theme.archives.go.kr/viewer/common/archWebViewer.do?singleData=Y&archiveEventId=0050407570,True,0014177165,BJCA000147,0050407570,낙원동 0086,
"경기도 경성부 중부 종로2정목외16정-006[관철동,인사동,관훈동,낙원동,경운동,운니동] - 낙원동 0087",https://theme.archives.go.kr/next/acreage/viewCadastreDetail.do?typesub=Y&type=12&packid=0000508319&docid=0050576711&mngno=BJCA000147&want=0&formType=oldName&rtURL=,https://theme.archives.go.kr/viewer/common/archWebViewer.do?singleData=Y&archiveEventId=0050576711,True,0014177165,BJCA000147,0050576711,낙원동 0087,
"경기도 경성부 중부 종로2정목외16정-006[관철동,인사동,관훈동,낙원동,경운동,운니동] - 낙원동 0088",https://theme.archives.go.kr/next/acreage/viewCadastreDetail.do?typesub=Y&type=12&packid=0000508319&docid=0050407571&mngno=BJCA000147&want=0&formType=oldName&rtURL=,https://theme.archives.go.kr/viewer/common/archWebViewer.do?singleData=Y&archiveEventId=0050407571,True,0014177165,BJCA000147,0050407571,낙원동 0088,
"경기도 경성부 중부 종로2정목외16정-006[관철동,인사동,관훈동,낙원동,경운동,운니동] - 낙원동 0089",https://theme.archives.go.kr/next/acreage/viewCadastreDetail.do?typesub=Y&type=12&packid=0000508319&docid=0050407572&mngno=BJCA000147&want=0&formType=oldName&rtURL=,https://theme.archives.go.kr/viewer/common/archWebViewer.do?singleData=Y&archiveEventId=0050407572,True,0014177165,BJCA000147,0050407572,낙원동 0089,
"경기도 경성부 중부 종로2정목외16정-006[관철동,인사동,관훈동,낙원동,경운동,운니동] - 낙원동 0090",https://theme.archives.go.kr/next/acreage/viewCadastreDetail.do?typesub=Y&type=12&packid=0000508319&docid=0050576712&mngno=BJCA000147&want=0&formType=oldName&rtURL=,https://theme.archives.go.kr/viewer/common/archWebViewer.do?singleData=Y&archiveEventId=0050576712,True,0014177165,BJCA000147,0050576712,낙원동 0090,
"경기도 경성부 중부 종로2정목외16정-006[관철동,인사동,관훈동,낙원동,경운동,운니동] - 낙원동 0091",https://theme.archives.go.kr/next/acreage/viewCadastreDetail.do?typesub=Y&type=12&packid=0000508319&docid=0050407573&mngno=BJCA000147&want=0&formType=oldName&rtURL=,https://theme.archives.go.kr/viewer/common/archWebViewer.do?singleData=Y&archiveEventId=0050407573,True,0014177165,BJCA000147,0050407573,낙원동 0091,
"경기도 경성부 중부 종로2정목외16정-006[관철동,인사동,관훈동,낙원동,경운동,운니동] - 낙원동 0092",https://theme.archives.go.kr/next/acreage/viewCadastreDetail.do?typesub=Y&type=12&packid=0000508319&docid=0050407574&mngno=BJCA000147&want=0&formType=oldName&rtURL=,https://theme.archives.go.kr/viewer/common/archWebViewer.do?singleData=Y&archiveEventId=0050407574,True,0014177165,BJCA000147,0050407574,낙원동 0092,
"경기도 경성부 중부 종로2정목외16정-006[관철동,인사동,관훈동,낙원동,경운동,운니동] - 낙원동 0093",https://theme.archives.go.kr/next/acreage/viewCadastreDetail.do?typesub=Y&type=12&packid=0000508319&docid=0050576713&mngno=BJCA000147&want=0&formType=oldName&rtURL=,https://theme.archives.go.kr/viewer/common/archWebViewer.do?singleData=Y&archiveEventId=0050576713,True,0014177165,BJCA000147,0050576713,낙원동 0093,
"경기도 경성부 중부 종로2정목외16정-006[관철동,인사동,관훈동,낙원동,경운동,운니동] - 낙원동 0094",https://theme.archives.go.kr/next/acreage/viewCadastreDetail.do?typesub=Y&type=12&packid=0000508319&docid=0050407575&mngno=BJCA000147&want=0&formType=oldName&rtURL=,https://theme.archives.go.kr/viewer/common/archWebViewer.do?singleData=Y&archiveEventId=0050407575,True,0014177165,BJCA000147,0050407575,낙원동 0094,
"경기도 경성부 중부 종로2정목외16정-006[관철동,인사동,관훈동,낙원동,경운동,운니동] - 낙원동 0095",https://theme.archives.go.kr/next/acreage/viewCadastreDetail.do?typesub=Y&type=12&packid=0000508319&docid=0050407576&mngno=BJCA000147&want=0&formType=oldName&rtURL=,https://theme.archives.go.kr/viewer/common/archWebViewer.do?singleData=Y&archiveEventId=0050407576,True,0014177165,BJCA000147,0050407576,낙원동 0095,
"경기도 경성부 중부 종로2정목외16정-006[관철동,인사동,관훈동,낙원동,경운동,운니동] - 낙원동 0096",https://theme.archives.go.kr/next/acreage/viewCadastreDetail.do?typesub=Y&type=12&packid=0000508319&docid=0050576714&mngno=BJCA000147&want=0&formType=oldName&rtURL=,https://theme.archives.go.kr/viewer/common/archWebViewer.do?singleData=Y&archiveEventId=0050576714,True,0014177165,BJCA000147,0050576714,낙원동 0096,
"경기도 경성부 중부 종로2정목외16정-006[관철동,인사동,관훈동,낙원동,경운동,운니동] - 낙원동 0097",https://theme.archives.go.kr/next/acreage/viewCadastreDetail.do?typesub=Y&type=12&packid=0000508319&docid=0050407577&mngno=BJCA000147&want=0&formType=oldName&rtURL=,https://theme.archives.go.kr/viewer/common/archWebViewer.do?singleData=Y&archiveEventId=0050407577,True,0014177165,BJCA000147,0050407577,낙원동 0097,
"경기도 경성부 중부 종로2정목외16정-006[관철동,인사동,관훈동,낙원동,경운동,운니동] - 낙원동 0098",https://theme.archives.go.kr/next/acreage/viewCadastreDetail.do?typesub=Y&type=12&packid=0000508319&docid=0050407578&mngno=BJCA000147&want=0&formType=oldName&rtURL=,https://theme.archives.go.kr/viewer/common/archWebViewer.do?singleData=Y&archiveEventId=0050407578,True,0014177165,BJCA000147,0050407578,낙원동 0098,
"경기도 경성부 중부 종로2정목외16정-006[관철동,인사동,관훈동,낙원동,경운동,운니동] - 낙원동 0099",https://theme.archives.go.kr/next/acreage/viewCadastreDetail.do?typesub=Y&type=12&packid=0000508319&docid=0050576715&mngno=BJCA000147&want=0&formType=oldName&rtURL=,https://theme.archives.go.kr/viewer/common/archWebViewer.do?singleData=Y&archiveEventId=0050576715,True,0014177165,BJCA000147,0050576715,낙원동 0099,
"경기도 경성부 중부 종로2정목외16정-006[관철동,인사동,관훈동,낙원동,경운동,운니동] - 낙원동 0100",https://theme.archives.go.kr/next/acreage/viewCadastreDetail.do?typesub=Y&type=12&packid=0000508319&docid=0050407579&mngno=BJCA000147&want=0&formType=oldName&rtURL=,https://theme.archives.go.kr/viewer/common/archWebViewer.do?singleData=Y&archiveEventId=0050407579,True,0014177165,BJCA000147,0050407579,낙원동 0100,
"경기도 경성부 중부 종로2정목외16정-006[관철동,인사동,관훈동,낙원동,경운동,운니동] - 낙원동 0101",https://theme.archives.go.kr/next/acreage/viewCadastreDetail.do?typesub=Y&type=12&packid=0000508319&docid=0050407580&mngno=BJCA000147&want=0&formType=oldName&rtURL=,https://theme.archives.go.kr/viewer/common/archWebViewer.do?singleData=Y&archiveEventId=0050407580,True,0014177165,BJCA000147,0050407580,낙원동 0101,
"경기도 경성부 중부 종로2정목외16정-006[관철동,인사동,관훈동,낙원동,경운동,운니동] - 낙원동 0102",https://theme.archives.go.kr/next/acreage/viewCadastreDetail.do?typesub=Y&type=12&packid=0000508319&docid=0050576716&mngno=BJCA000147&want=0&formType=oldName&rtURL=,https://theme.archives.go.kr/viewer/common/archWebViewer.do?singleData=Y&archiveEventId=0050576716,True,0014177165,BJCA000147,0050576716,낙원동 0102,
"경기도 경성부 중부 종로2정목외16정-006[관철동,인사동,관훈동,낙원동,경운동,운니동] - 낙원동 0103",https://theme.archives.go.kr/next/acreage/viewCadastreDetail.do?typesub=Y&type=12&packid=0000508319&docid=0050407581&mngno=BJCA000147&want=0&formType=oldName&rtURL=,https://theme.archives.go.kr/viewer/common/archWebViewer.do?singleData=Y&archiveEventId=0050407581,True,0014177165,BJCA000147,0050407581,낙원동 0103,
"경기도 경성부 중부 종로2정목외16정-006[관철동,인사동,관훈동,낙원동,경운동,운니동] - 낙원동 0104",https://theme.archives.go.kr/next/acreage/viewCadastreDetail.do?typesub=Y&type=12&packid=0000508319&docid=0050407582&mngno=BJCA000147&want=0&formType=oldName&rtURL=,https://theme.archives.go.kr/viewer/common/archWebViewer.do?singleData=Y&archiveEventId=0050407582,True,0014177165,BJCA000147,0050407582,낙원동 0104,
"경기도 경성부 중부 종로2정목외16정-006[관철동,인사동,관훈동,낙원동,경운동,운니동] - 낙원동 0105",https://theme.archives.go.kr/next/acreage/viewCadastreDetail.do?typesub=Y&type=12&packid=0000508319&docid=0050576717&mngno=BJCA000147&want=0&formType=oldName&rtURL=,https://theme.archives.go.kr/viewer/common/archWebViewer.do?singleData=Y&archiveEventId=0050576717,True,0014177165,BJCA000147,0050576717,낙원동 0105,
"경기도 경성부 중부 종로2정목외16정-006[관철동,인사동,관훈동,낙원동,경운동,운니동] - 낙원동 0106",https://theme.archives.go.kr/next/acreage/viewCadastreDetail.do?typesub=Y&type=12&packid=0000508319&docid=0050407583&mngno=BJCA000147&want=0&formType=oldName&rtURL=,https://theme.archives.go.kr/viewer/common/archWebViewer.do?singleData=Y&archiveEventId=0050407583,True,0014177165,BJCA000147,0050407583,낙원동 0106,
"경기도 경성부 중부 종로2정목외16정-006[관철동,인사동,관훈동,낙원동,경운동,운니동] - 낙원동 0107",https://theme.archives.go.kr/next/acreage/viewCadastreDetail.do?typesub=Y&type=12&packid=0000508319&docid=0050576741&mngno=BJCA000147&want=0&formType=oldName&rtURL=,https://theme.archives.go.kr/viewer/common/archWebViewer.do?singleData=Y&archiveEventId=0050576741,True,0014177165,BJCA000147,0050576741,낙원동 0107,
"경기도 경성부 중부 종로2정목외16정-006[관철동,인사동,관훈동,낙원동,경운동,운니동] - 낙원동 0108",https://theme.archives.go.kr/next/acreage/viewCadastreDetail.do?typesub=Y&type=12&packid=0000508319&docid=0050407584&mngno=BJCA000147&want=0&formType=oldName&rtURL=,https://theme.archives.go.kr/viewer/common/archWebViewer.do?singleData=Y&archiveEventId=0050407584,True,0014177165,BJCA000147,0050407584,낙원동 0108,
"경기도 경성부 중부 종로2정목외16정-006[관철동,인사동,관훈동,낙원동,경운동,운니동] - 낙원동 0109",https://theme.archives.go.kr/next/acreage/viewCadastreDetail.do?typesub=Y&type=12&packid=0000508319&docid=0050407585&mngno=BJCA000147&want=0&formType=oldName&rtURL=,https://theme.archives.go.kr/viewer/common/archWebViewer.do?singleData=Y&archiveEventId=0050407585,True,0014177165,BJCA000147,0050407585,낙원동 0109,
"경기도 경성부 중부 종로2정목외16정-006[관철동,인사동,관훈동,낙원동,경운동,운니동] - 낙원동 0110",https://theme.archives.go.kr/next/acreage/viewCadastreDetail.do?typesub=Y&type=12&packid=0000508319&docid=0050576718&mngno=BJCA000147&want=0&formType=oldName&rtURL=,https://theme.archives.go.kr/viewer/common/archWebViewer.do?singleData=Y&archiveEventId=0050576718,True,0014177165,BJCA000147,0050576718,낙원동 0110,
"경기도 경성부 중부 종로2정목외16정-006[관철동,인사동,관훈동,낙원동,경운동,운니동] - 낙원동 0111",https://theme.archives.go.kr/next/acreage/viewCadastreDetail.do?typesub=Y&type=12&packid=0000508319&docid=0050407586&mngno=BJCA000147&want=0&formType=oldName&rtURL=,https://theme.archives.go.kr/viewer/common/archWebViewer.do?singleData=Y&archiveEventId=0050407586,True,0014177165,BJCA000147,0050407586,낙원동 0111,
"경기도 경성부 중부 종로2정목외16정-006[관철동,인사동,관훈동,낙원동,경운동,운니동] - 낙원동 0112",https://theme.archives.go.kr/next/acreage/viewCadastreDetail.do?typesub=Y&type=12&packid=0000508319&docid=0050407587&mngno=BJCA000147&want=0&formType=oldName&rtURL=,https://theme.archives.go.kr/viewer/common/archWebViewer.do?singleData=Y&archiveEventId=0050407587,True,0014177165,BJCA000147,0050407587,낙원동 0112,
"경기도 경성부 중부 종로2정목외16정-006[관철동,인사동,관훈동,낙원동,경운동,운니동] - 낙원동 0113",https://theme.archives.go.kr/next/acreage/viewCadastreDetail.do?typesub=Y&type=12&packid=0000508319&docid=0050576719&mngno=BJCA000147&want=0&formType=oldName&rtURL=,https://theme.archives.go.kr/viewer/common/archWebViewer.do?singleData=Y&archiveEventId=0050576719,True,0014177165,BJCA000147,0050576719,낙원동 0113,
"경기도 경성부 중부 종로2정목외16정-006[관철동,인사동,관훈동,낙원동,경운동,운니동] - 낙원동 0114",https://theme.archives.go.kr/next/acreage/viewCadastreDetail.do?typesub=Y&type=12&packid=0000508319&docid=0050407588&mngno=BJCA000147&want=0&formType=oldName&rtURL=,https://theme.archives.go.kr/viewer/common/archWebViewer.do?singleData=Y&archiveEventId=0050407588,True,0014177165,BJCA000147,0050407588,낙원동 0114,
"경기도 경성부 중부 종로2정목외16정-006[관철동,인사동,관훈동,낙원동,경운동,운니동] - 낙원동 0115",https://theme.archives.go.kr/next/acreage/viewCadastreDetail.do?typesub=Y&type=12&packid=0000508319&docid=0050407589&mngno=BJCA000147&want=0&formType=oldName&rtURL=,https://theme.archives.go.kr/viewer/common/archWebViewer.do?singleData=Y&archiveEventId=0050407589,True,0014177165,BJCA000147,0050407589,낙원동 0115,
"경기도 경성부 중부 종로2정목외16정-006[관철동,인사동,관훈동,낙원동,경운동,운니동] - 낙원동 0116",https://theme.archives.go.kr/next/acreage/viewCadastreDetail.do?typesub=Y&type=12&packid=0000508319&docid=0050576720&mngno=BJCA000147&want=0&formType=oldName&rtURL=,https://theme.archives.go.kr/viewer/common/archWebViewer.do?singleData=Y&archiveEventId=0050576720,True,0014177165,BJCA000147,0050576720,낙원동 0116,
"경기도 경성부 중부 종로2정목외16정-006[관철동,인사동,관훈동,낙원동,경운동,운니동] - 낙원동 0117",https://theme.archives.go.kr/next/acreage/viewCadastreDetail.do?typesub=Y&type=12&packid=0000508319&docid=0050576721&mngno=BJCA000147&want=0&formType=oldName&rtURL=,https://theme.archives.go.kr/viewer/common/archWebViewer.do?singleData=Y&archiveEventId=0050576721,True,0014177165,BJCA000147,0050576721,낙원동 0117,
"경기도 경성부 중부 종로2정목외16정-006[관철동,인사동,관훈동,낙원동,경운동,운니동] - 낙원동 0118",https://theme.archives.go.kr/next/acreage/viewCadastreDetail.do?typesub=Y&type=12&packid=0000508319&docid=0050407590&mngno=BJCA000147&want=0&formType=oldName&rtURL=,https://theme.archives.go.kr/viewer/common/archWebViewer.do?singleData=Y&archiveEventId=0050407590,True,0014177165,BJCA000147,0050407590,낙원동 0118,
"경기도 경성부 중부 종로2정목외16정-006[관철동,인사동,관훈동,낙원동,경운동,운니동] - 낙원동 0134",https://theme.archives.go.kr/next/acreage/viewCadastreDetail.do?typesub=Y&type=12&packid=0000508319&docid=0050407591&mngno=BJCA000147&want=0&formType=oldName&rtURL=,https://theme.archives.go.kr/viewer/common/archWebViewer.do?singleData=Y&archiveEventId=0050407591,True,0014177165,BJCA000147,0050407591,낙원동 0134,
"경기도 경성부 중부 종로2정목외16정-006[관철동,인사동,관훈동,낙원동,경운동,운니동] - 낙원동 0135",https://theme.archives.go.kr/next/acreage/viewCadastreDetail.do?typesub=Y&type=12&packid=0000508319&docid=0050576722&mngno=BJCA000147&want=0&formType=oldName&rtURL=,https://theme.archives.go.kr/viewer/common/archWebViewer.do?singleData=Y&archiveEventId=0050576722,True,0014177165,BJCA000147,0050576722,낙원동 0135,
"경기도 경성부 중부 종로2정목외16정-006[관철동,인사동,관훈동,낙원동,경운동,운니동] - 낙원동 0136",https://theme.archives.go.kr/next/acreage/viewCadastreDetail.do?typesub=Y&type=12&packid=0000508319&docid=0050407592&mngno=BJCA000147&want=0&formType=oldName&rtURL=,https://theme.archives.go.kr/viewer/common/archWebViewer.do?singleData=Y&archiveEventId=0050407592,True,0014177165,BJCA000147,0050407592,낙원동 0136,
"경기도 경성부 중부 종로2정목외16정-006[관철동,인사동,관훈동,낙원동,경운동,운니동] - 낙원동 0137",https://theme.archives.go.kr/next/acreage/viewCadastreDetail.do?typesub=Y&type=12&packid=0000508319&docid=0050407593&mngno=BJCA000147&want=0&formType=oldName&rtURL=,https://theme.archives.go.kr/viewer/common/archWebViewer.do?singleData=Y&archiveEventId=0050407593,True,0014177165,BJCA000147,0050407593,낙원동 0137,
"경기도 경성부 중부 종로2정목외16정-006[관철동,인사동,관훈동,낙원동,경운동,운니동] - 낙원동 0138",https://theme.archives.go.kr/next/acreage/viewCadastreDetail.do?typesub=Y&type=12&packid=0000508319&docid=0050576723&mngno=BJCA000147&want=0&formType=oldName&rtURL=,https://theme.archives.go.kr/viewer/common/archWebViewer.do?singleData=Y&archiveEventId=0050576723,True,0014177165,BJCA000147,0050576723,낙원동 0138,
"경기도 경성부 중부 종로2정목외16정-006[관철동,인사동,관훈동,낙원동,경운동,운니동] - 낙원동 0139",https://theme.archives.go.kr/next/acreage/viewCadastreDetail.do?typesub=Y&type=12&packid=0000508319&docid=0050407594&mngno=BJCA000147&want=0&formType=oldName&rtURL=,https://theme.archives.go.kr/viewer/common/archWebViewer.do?singleData=Y&archiveEventId=0050407594,True,0014177165,BJCA000147,0050407594,낙원동 0139,
"경기도 경성부 중부 종로2정목외16정-006[관철동,인사동,관훈동,낙원동,경운동,운니동] - 낙원동 0140",https://theme.archives.go.kr/next/acreage/viewCadastreDetail.do?typesub=Y&type=12&packid=0000508319&docid=0050407595&mngno=BJCA000147&want=0&formType=oldName&rtURL=,https://theme.archives.go.kr/viewer/common/archWebViewer.do?singleData=Y&archiveEventId=0050407595,True,0014177165,BJCA000147,0050407595,낙원동 0140,
"경기도 경성부 중부 종로2정목외16정-006[관철동,인사동,관훈동,낙원동,경운동,운니동] - 낙원동 0226",https://theme.archives.go.kr/next/acreage/viewCadastreDetail.do?typesub=Y&type=12&packid=0000508319&docid=0050576724&mngno=BJCA000147&want=0&formType=oldName&rtURL=,https://theme.archives.go.kr/viewer/common/archWebViewer.do?singleData=Y&archiveEventId=0050576724,True,0014177165,BJCA000147,0050576724,낙원동 0226,
"경기도 경성부 중부 종로2정목외16정-006[관철동,인사동,관훈동,낙원동,경운동,운니동] - 낙원동 0227",https://theme.archives.go.kr/next/acreage/viewCadastreDetail.do?typesub=Y&type=12&packid=0000508319&docid=0050407596&mngno=BJCA000147&want=0&formType=oldName&rtURL=,https://theme.archives.go.kr/viewer/common/archWebViewer.do?singleData=Y&archiveEventId=0050407596,True,0014177165,BJCA000147,0050407596,낙원동 0227,
"경기도 경성부 중부 종로2정목외16정-006[관철동,인사동,관훈동,낙원동,경운동,운니동] - 낙원동 0228",https://theme.archives.go.kr/next/acreage/viewCadastreDetail.do?typesub=Y&type=12&packid=0000508319&docid=0050407597&mngno=BJCA000147&want=0&formType=oldName&rtURL=,https://theme.archives.go.kr/viewer/common/archWebViewer.do?singleData=Y&archiveEventId=0050407597,True,0014177165,BJCA000147,0050407597,낙원동 0228,
"경기도 경성부 중부 종로2정목외16정-006[관철동,인사동,관훈동,낙원동,경운동,운니동] - 낙원동 0229",https://theme.archives.go.kr/next/acreage/viewCadastreDetail.do?typesub=Y&type=12&packid=0000508319&docid=0050576725&mngno=BJCA000147&want=0&formType=oldName&rtURL=,https://theme.archives.go.kr/viewer/common/archWebViewer.do?singleData=Y&archiveEventId=0050576725,True,0014177165,BJCA000147,0050576725,낙원동 0229,
"경기도 경성부 중부 종로2정목외16정-006[관철동,인사동,관훈동,낙원동,경운동,운니동] - 낙원동 0230",https://theme.archives.go.kr/next/acreage/viewCadastreDetail.do?typesub=Y&type=12&packid=0000508319&docid=0050407598&mngno=BJCA000147&want=0&formType=oldName&rtURL=,https://theme.archives.go.kr/viewer/common/archWebViewer.do?singleData=Y&archiveEventId=0050407598,True,0014177165,BJCA000147,0050407598,낙원동 0230,
"경기도 경성부 중부 종로2정목외16정-006[관철동,인사동,관훈동,낙원동,경운동,운니동] - 낙원동 0231",https://theme.archives.go.kr/next/acreage/viewCadastreDetail.do?typesub=Y&type=12&packid=0000508319&docid=0050407599&mngno=BJCA000147&want=0&formType=oldName&rtURL=,https://theme.archives.go.kr/viewer/common/archWebViewer.do?singleData=Y&archiveEventId=0050407599,True,0014177165,BJCA000147,0050407599,낙원동 0231,
"경기도 경성부 중부 종로2정목외16정-006[관철동,인사동,관훈동,낙원동,경운동,운니동] - 낙원동 0232",https://theme.archives.go.kr/next/acreage/viewCadastreDetail.do?typesub=Y&type=12&packid=0000508319&docid=0050576726&mngno=BJCA000147&want=0&formType=oldName&rtURL=,https://theme.archives.go.kr/viewer/common/archWebViewer.do?singleData=Y&archiveEventId=0050576726,True,0014177165,BJCA000147,0050576726,낙원동 0232,
"경기도 경성부 중부 종로2정목외16정-006[관철동,인사동,관훈동,낙원동,경운동,운니동] - 낙원동 0233",https://theme.archives.go.kr/next/acreage/viewCadastreDetail.do?typesub=Y&type=12&packid=0000508319&docid=0050407600&mngno=BJCA000147&want=0&formType=oldName&rtURL=,https://theme.archives.go.kr/viewer/common/archWebViewer.do?singleData=Y&archiveEventId=0050407600,True,0014177165,BJCA000147,0050407600,낙원동 0233,
"경기도 경성부 중부 종로2정목외16정-006[관철동,인사동,관훈동,낙원동,경운동,운니동] - 낙원동 0234",https://theme.archives.go.kr/next/acreage/viewCadastreDetail.do?typesub=Y&type=12&packid=0000508319&docid=0050407601&mngno=BJCA000147&want=0&formType=oldName&rtURL=,https://theme.archives.go.kr/viewer/common/archWebViewer.do?singleData=Y&archiveEventId=0050407601,True,0014177165,BJCA000147,0050407601,낙원동 0234,
"경기도 경성부 중부 종로2정목외16정-006[관철동,인사동,관훈동,낙원동,경운동,운니동] - 낙원동 0235",https://theme.archives.go.kr/next/acreage/viewCadastreDetail.do?typesub=Y&type=12&packid=0000508319&docid=0050407602&mngno=BJCA000147&want=0&formType=oldName&rtURL=,https://theme.archives.go.kr/viewer/common/archWebViewer.do?singleData=Y&archiveEventId=0050407602,True,0014177165,BJCA000147,0050407602,낙원동 0235,
"경기도 경성부 중부 종로2정목외16정-006[관철동,인사동,관훈동,낙원동,경운동,운니동] - 낙원동 0236",https://theme.archives.go.kr/next/acreage/viewCadastreDetail.do?typesub=Y&type=12&packid=0000508319&docid=0050576727&mngno=BJCA000147&want=0&formType=oldName&rtURL=,https://theme.archives.go.kr/viewer/common/archWebViewer.do?singleData=Y&archiveEventId=0050576727,True,0014177165,BJCA000147,0050576727,낙원동 0236,
"경기도 경성부 중부 종로2정목외16정-006[관철동,인사동,관훈동,낙원동,경운동,운니동] - 낙원동 0237",https://theme.archives.go.kr/next/acreage/viewCadastreDetail.do?typesub=Y&type=12&packid=0000508319&docid=0050407603&mngno=BJCA000147&want=0&formType=oldName&rtURL=,https://theme.archives.go.kr/viewer/common/archWebViewer.do?singleData=Y&archiveEventId=0050407603,True,0014177165,BJCA000147,0050407603,낙원동 0237,
"경기도 경성부 중부 종로2정목외16정-006[관철동,인사동,관훈동,낙원동,경운동,운니동] - 낙원동 0238",https://theme.archives.go.kr/next/acreage/viewCadastreDetail.do?typesub=Y&type=12&packid=0000508319&docid=0050407604&mngno=BJCA000147&want=0&formType=oldName&rtURL=,https://theme.archives.go.kr/viewer/common/archWebViewer.do?singleData=Y&archiveEventId=0050407604,True,0014177165,BJCA000147,0050407604,낙원동 0238,
"경기도 경성부 중부 종로2정목외16정-006[관철동,인사동,관훈동,낙원동,경운동,운니동] - 낙원동 0239",https://theme.archives.go.kr/next/acreage/viewCadastreDetail.do?typesub=Y&type=12&packid=0000508319&docid=0050576728&mngno=BJCA000147&want=0&formType=oldName&rtURL=,https://theme.archives.go.kr/viewer/common/archWebViewer.do?singleData=Y&archiveEventId=0050576728,True,0014177165,BJCA000147,0050576728,낙원동 0239,
"경기도 경성부 중부 종로2정목외16정-006[관철동,인사동,관훈동,낙원동,경운동,운니동] - 낙원동 0240",https://theme.archives.go.kr/next/acreage/viewCadastreDetail.do?typesub=Y&type=12&packid=0000508319&docid=0050407605&mngno=BJCA000147&want=0&formType=oldName&rtURL=,https://theme.archives.go.kr/viewer/common/archWebViewer.do?singleData=Y&archiveEventId=0050407605,True,0014177165,BJCA000147,0050407605,낙원동 0240,
"경기도 경성부 중부 종로2정목외16정-006[관철동,인사동,관훈동,낙원동,경운동,운니동] - 낙원동 0241",https://theme.archives.go.kr/next/acreage/viewCadastreDetail.do?typesub=Y&type=12&packid=0000508319&docid=0050407606&mngno=BJCA000147&want=0&formType=oldName&rtURL=,https://theme.archives.go.kr/viewer/common/archWebViewer.do?singleData=Y&archiveEventId=0050407606,True,0014177165,BJCA000147,0050407606,낙원동 0241,
"경기도 경성부 중부 종로2정목외16정-006[관철동,인사동,관훈동,낙원동,경운동,운니동] - 낙원동 0242",https://theme.archives.go.kr/next/acreage/viewCadastreDetail.do?typesub=Y&type=12&packid=0000508319&docid=0050576679&mngno=BJCA000147&want=0&formType=oldName&rtURL=,https://theme.archives.go.kr/viewer/common/archWebViewer.do?singleData=Y&archiveEventId=0050576679,True,0014177165,BJCA000147,0050576679,낙원동 0242,
