category,production_year,source_id,label,filename,glb_url,source_page,historical_period,production_method,download_status,asset_license
복식,2020,청옥규-부대부인,청옥규(부대부인),청옥규-부대부인.glb,https://dh.aks.ac.kr/~hanyang/glb2/반차도/청옥규-부대부인.glb,https://dh.aks.ac.kr/hanyang2/wiki/index.php/2020_3D%EB%AA%A8%EB%8D%B8%EB%A7%81-%EB%B0%98%EC%B0%A8%EB%8F%84_%EB%B3%B5%EC%8B%9D,미검토,미검토,목록만 확보,개별 파일 조건 미확인
복식,2020,청의,청의,청의.glb,https://dh.aks.ac.kr/~hanyang/glb2/반차도/청의.glb,https://dh.aks.ac.kr/hanyang2/wiki/index.php/2020_3D%EB%AA%A8%EB%8D%B8%EB%A7%81-%EB%B0%98%EC%B0%A8%EB%8F%84_%EB%B3%B5%EC%8B%9D,미검토,미검토,목록만 확보,개별 파일 조건 미확인
복식,2020,청초상,청초상,청초상.glb,https://dh.aks.ac.kr/~hanyang/glb2/반차도/청초상.glb,https://dh.aks.ac.kr/hanyang2/wiki/index.php/2020_3D%EB%AA%A8%EB%8D%B8%EB%A7%81-%EB%B0%98%EC%B0%A8%EB%8F%84_%EB%B3%B5%EC%8B%9D,미검토,미검토,목록만 확보,개별 파일 조건 미확인
복식,2020,청행전,청행전,청행전.glb,https://dh.aks.ac.kr/~hanyang/glb2/반차도/청행전.glb,https://dh.aks.ac.kr/hanyang2/wiki/index.php/2020_3D%EB%AA%A8%EB%8D%B8%EB%A7%81-%EB%B0%98%EC%B0%A8%EB%8F%84_%EB%B3%B5%EC%8B%9D,미검토,미검토,목록만 확보,개별 파일 조건 미확인
복식,2020,청현색철릭,청현색철릭,청현색철릭.glb,https://dh.aks.ac.kr/~hanyang/glb2/반차도/청현색철릭.glb,https://dh.aks.ac.kr/hanyang2/wiki/index.php/2020_3D%EB%AA%A8%EB%8D%B8%EB%A7%81-%EB%B0%98%EC%B0%A8%EB%8F%84_%EB%B3%B5%EC%8B%9D,미검토,미검토,목록만 확보,개별 파일 조건 미확인
복식,2020,초록당의,초록당의,초록당의.glb,https://dh.aks.ac.kr/~hanyang/glb2/반차도/초록당의.glb,https://dh.aks.ac.kr/hanyang2/wiki/index.php/2020_3D%EB%AA%A8%EB%8D%B8%EB%A7%81-%EB%B0%98%EC%B0%A8%EB%8F%84_%EB%B3%B5%EC%8B%9D,미검토,미검토,목록만 확보,개별 파일 조건 미확인
복식,2020,투구속모자,투구속모자,투구속모자.glb,https://dh.aks.ac.kr/~hanyang/glb2/반차도/투구속모자.glb,https://dh.aks.ac.kr/hanyang2/wiki/index.php/2020_3D%EB%AA%A8%EB%8D%B8%EB%A7%81-%EB%B0%98%EC%B0%A8%EB%8F%84_%EB%B3%B5%EC%8B%9D,미검토,미검토,목록만 확보,개별 파일 조건 미확인
복식,2020,투구-冑,투구,투구.glb,https://dh.aks.ac.kr/~hanyang/glb2/반차도/투구.glb,https://dh.aks.ac.kr/hanyang2/wiki/index.php/2020_3D%EB%AA%A8%EB%8D%B8%EB%A7%81-%EB%B0%98%EC%B0%A8%EB%8F%84_%EB%B3%B5%EC%8B%9D,미검토,미검토,목록만 확보,개별 파일 조건 미확인
복식,2020,패옥-백관,패옥(백관),패옥-백관.glb,https://dh.aks.ac.kr/~hanyang/glb2/반차도/패옥-백관.glb,https://dh.aks.ac.kr/hanyang2/wiki/index.php/2020_3D%EB%AA%A8%EB%8D%B8%EB%A7%81-%EB%B0%98%EC%B0%A8%EB%8F%84_%EB%B3%B5%EC%8B%9D,미검토,미검토,목록만 확보,개별 파일 조건 미확인
복식,2020,패옥-왕,패옥(왕),패옥-왕.glb,https://dh.aks.ac.kr/~hanyang/glb2/반차도/패옥-왕.glb,https://dh.aks.ac.kr/hanyang2/wiki/index.php/2020_3D%EB%AA%A8%EB%8D%B8%EB%A7%81-%EB%B0%98%EC%B0%A8%EB%8F%84_%EB%B3%B5%EC%8B%9D,미검토,미검토,목록만 확보,개별 파일 조건 미확인
복식,2020,폐슬-백관,폐슬(백관),폐슬-백관.glb,https://dh.aks.ac.kr/~hanyang/glb2/반차도/폐슬-백관.glb,https://dh.aks.ac.kr/hanyang2/wiki/index.php/2020_3D%EB%AA%A8%EB%8D%B8%EB%A7%81-%EB%B0%98%EC%B0%A8%EB%8F%84_%EB%B3%B5%EC%8B%9D,미검토,미검토,목록만 확보,개별 파일 조건 미확인
복식,2020,폐슬-적의,폐슬(왕비),폐슬-왕비.glb,https://dh.aks.ac.kr/~hanyang/glb2/반차도/폐슬-왕비.glb,https://dh.aks.ac.kr/hanyang2/wiki/index.php/2020_3D%EB%AA%A8%EB%8D%B8%EB%A7%81-%EB%B0%98%EC%B0%A8%EB%8F%84_%EB%B3%B5%EC%8B%9D,미검토,미검토,목록만 확보,개별 파일 조건 미확인
복식,2020,하피,하피,하피.glb,https://dh.aks.ac.kr/~hanyang/glb2/반차도/하피.glb,https://dh.aks.ac.kr/hanyang2/wiki/index.php/2020_3D%EB%AA%A8%EB%8D%B8%EB%A7%81-%EB%B0%98%EC%B0%A8%EB%8F%84_%EB%B3%B5%EC%8B%9D,미검토,미검토,목록만 확보,개별 파일 조건 미확인
복식,2020,한삼-상의,한삼,한삼-상의.glb,https://dh.aks.ac.kr/~hanyang/glb2/반차도/한삼-상의.glb,https://dh.aks.ac.kr/hanyang2/wiki/index.php/2020_3D%EB%AA%A8%EB%8D%B8%EB%A7%81-%EB%B0%98%EC%B0%A8%EB%8F%84_%EB%B3%B5%EC%8B%9D,미검토,미검토,목록만 확보,개별 파일 조건 미확인
복식,2020,행전,행전,행전.glb,https://dh.aks.ac.kr/~hanyang/glb2/반차도/행전.glb,https://dh.aks.ac.kr/hanyang2/wiki/index.php/2020_3D%EB%AA%A8%EB%8D%B8%EB%A7%81-%EB%B0%98%EC%B0%A8%EB%8F%84_%EB%B3%B5%EC%8B%9D,미검토,미검토,목록만 확보,개별 파일 조건 미확인
복식,2020,협수,협수,협수.glb,https://dh.aks.ac.kr/~hanyang/glb2/반차도/협수.glb,https://dh.aks.ac.kr/hanyang2/wiki/index.php/2020_3D%EB%AA%A8%EB%8D%B8%EB%A7%81-%EB%B0%98%EC%B0%A8%EB%8F%84_%EB%B3%B5%EC%8B%9D,미검토,미검토,목록만 확보,개별 파일 조건 미확인
복식,2020,혜-鞋,혜(鞋),혜.glb,https://dh.aks.ac.kr/~hanyang/glb2/반차도/혜.glb,https://dh.aks.ac.kr/hanyang2/wiki/index.php/2020_3D%EB%AA%A8%EB%8D%B8%EB%A7%81-%EB%B0%98%EC%B0%A8%EB%8F%84_%EB%B3%B5%EC%8B%9D,미검토,미검토,목록만 확보,개별 파일 조건 미확인
복식,2020,호액,호액,호액.glb,https://dh.aks.ac.kr/~hanyang/glb2/반차도/호액.glb,https://dh.aks.ac.kr/hanyang2/wiki/index.php/2020_3D%EB%AA%A8%EB%8D%B8%EB%A7%81-%EB%B0%98%EC%B0%A8%EB%8F%84_%EB%B3%B5%EC%8B%9D,미검토,미검토,목록만 확보,개별 파일 조건 미확인
복식,2020,홀-笏,홀(笏),홀.glb,https://dh.aks.ac.kr/~hanyang/glb2/반차도/홀.glb,https://dh.aks.ac.kr/hanyang2/wiki/index.php/2020_3D%EB%AA%A8%EB%8D%B8%EB%A7%81-%EB%B0%98%EC%B0%A8%EB%8F%84_%EB%B3%B5%EC%8B%9D,미검토,미검토,목록만 확보,개별 파일 조건 미확인
복식,2020,홍건,홍건,홍건.glb,https://dh.aks.ac.kr/~hanyang/glb2/반차도/홍건.glb,https://dh.aks.ac.kr/hanyang2/wiki/index.php/2020_3D%EB%AA%A8%EB%8D%B8%EB%A7%81-%EB%B0%98%EC%B0%A8%EB%8F%84_%EB%B3%B5%EC%8B%9D,미검토,미검토,목록만 확보,개별 파일 조건 미확인
복식,2020,홍단령,홍단령,홍단령.glb,https://dh.aks.ac.kr/~hanyang/glb2/반차도/홍단령.glb,https://dh.aks.ac.kr/hanyang2/wiki/index.php/2020_3D%EB%AA%A8%EB%8D%B8%EB%A7%81-%EB%B0%98%EC%B0%A8%EB%8F%84_%EB%B3%B5%EC%8B%9D,미검토,미검토,목록만 확보,개별 파일 조건 미확인
복식,2020,홍색전복,홍색전복,홍색전복.glb,https://dh.aks.ac.kr/~hanyang/glb2/반차도/홍색전복.glb,https://dh.aks.ac.kr/hanyang2/wiki/index.php/2020_3D%EB%AA%A8%EB%8D%B8%EB%A7%81-%EB%B0%98%EC%B0%A8%EB%8F%84_%EB%B3%B5%EC%8B%9D,미검토,미검토,목록만 확보,개별 파일 조건 미확인
복식,2020,홍색호의,홍색호의,홍색호의.glb,https://dh.aks.ac.kr/~hanyang/glb2/반차도/홍색호의.glb,https://dh.aks.ac.kr/hanyang2/wiki/index.php/2020_3D%EB%AA%A8%EB%8D%B8%EB%A7%81-%EB%B0%98%EC%B0%A8%EB%8F%84_%EB%B3%B5%EC%8B%9D,미검토,미검토,목록만 확보,개별 파일 조건 미확인
복식,2020,홍의,홍의,홍의.glb,https://dh.aks.ac.kr/~hanyang/glb2/반차도/홍의.glb,https://dh.aks.ac.kr/hanyang2/wiki/index.php/2020_3D%EB%AA%A8%EB%8D%B8%EB%A7%81-%EB%B0%98%EC%B0%A8%EB%8F%84_%EB%B3%B5%EC%8B%9D,미검토,미검토,목록만 확보,개별 파일 조건 미확인
복식,2020,홍직령,홍직령,홍직령.glb,https://dh.aks.ac.kr/~hanyang/glb2/반차도/홍직령.glb,https://dh.aks.ac.kr/hanyang2/wiki/index.php/2020_3D%EB%AA%A8%EB%8D%B8%EB%A7%81-%EB%B0%98%EC%B0%A8%EB%8F%84_%EB%B3%B5%EC%8B%9D,미검토,미검토,목록만 확보,개별 파일 조건 미확인
복식,2020,홍철릭,홍철릭,홍철릭.glb,https://dh.aks.ac.kr/~hanyang/glb2/반차도/홍철릭.glb,https://dh.aks.ac.kr/hanyang2/wiki/index.php/2020_3D%EB%AA%A8%EB%8D%B8%EB%A7%81-%EB%B0%98%EC%B0%A8%EB%8F%84_%EB%B3%B5%EC%8B%9D,미검토,미검토,목록만 확보,개별 파일 조건 미확인
복식,2020,홍포대,홍색대,홍포대.glb,https://dh.aks.ac.kr/~hanyang/glb2/반차도/홍포대.glb,https://dh.aks.ac.kr/hanyang2/wiki/index.php/2020_3D%EB%AA%A8%EB%8D%B8%EB%A7%81-%EB%B0%98%EC%B0%A8%EB%8F%84_%EB%B3%B5%EC%8B%9D,미검토,미검토,목록만 확보,개별 파일 조건 미확인
복식,2020,화문스란전행웃치마,화문스란전행웃치마,화문스란전행웃치마.glb,https://dh.aks.ac.kr/~hanyang/glb2/반차도/화문스란전행웃치마.glb,https://dh.aks.ac.kr/hanyang2/wiki/index.php/2020_3D%EB%AA%A8%EB%8D%B8%EB%A7%81-%EB%B0%98%EC%B0%A8%EB%8F%84_%EB%B3%B5%EC%8B%9D,미검토,미검토,목록만 확보,개별 파일 조건 미확인
복식,2020,화화복두,화화복두,화화복두.glb,https://dh.aks.ac.kr/~hanyang/glb2/반차도/화화복두.glb,https://dh.aks.ac.kr/hanyang2/wiki/index.php/2020_3D%EB%AA%A8%EB%8D%B8%EB%A7%81-%EB%B0%98%EC%B0%A8%EB%8F%84_%EB%B3%B5%EC%8B%9D,미검토,미검토,목록만 확보,개별 파일 조건 미확인
복식,2020,황색전복,황색전복,황색전복.glb,https://dh.aks.ac.kr/~hanyang/glb2/반차도/황색전복.glb,https://dh.aks.ac.kr/hanyang2/wiki/index.php/2020_3D%EB%AA%A8%EB%8D%B8%EB%A7%81-%EB%B0%98%EC%B0%A8%EB%8F%84_%EB%B3%B5%EC%8B%9D,미검토,미검토,목록만 확보,개별 파일 조건 미확인
복식,2020,황색호의,황색호의,황색호의.glb,https://dh.aks.ac.kr/~hanyang/glb2/반차도/황색호의.glb,https://dh.aks.ac.kr/hanyang2/wiki/index.php/2020_3D%EB%AA%A8%EB%8D%B8%EB%A7%81-%EB%B0%98%EC%B0%A8%EB%8F%84_%EB%B3%B5%EC%8B%9D,미검토,미검토,목록만 확보,개별 파일 조건 미확인
복식,2020,황의,황의,황의.glb,https://dh.aks.ac.kr/~hanyang/glb2/반차도/황의.glb,https://dh.aks.ac.kr/hanyang2/wiki/index.php/2020_3D%EB%AA%A8%EB%8D%B8%EB%A7%81-%EB%B0%98%EC%B0%A8%EB%8F%84_%EB%B3%B5%EC%8B%9D,미검토,미검토,목록만 확보,개별 파일 조건 미확인
복식,2020,황철릭,황철릭,황철릭.glb,https://dh.aks.ac.kr/~hanyang/glb2/반차도/황철릭.glb,https://dh.aks.ac.kr/hanyang2/wiki/index.php/2020_3D%EB%AA%A8%EB%8D%B8%EB%A7%81-%EB%B0%98%EC%B0%A8%EB%8F%84_%EB%B3%B5%EC%8B%9D,미검토,미검토,목록만 확보,개별 파일 조건 미확인
복식,2020,황초립,황초립,황초립.glb,https://dh.aks.ac.kr/~hanyang/glb2/반차도/황초립.glb,https://dh.aks.ac.kr/hanyang2/wiki/index.php/2020_3D%EB%AA%A8%EB%8D%B8%EB%A7%81-%EB%B0%98%EC%B0%A8%EB%8F%84_%EB%B3%B5%EC%8B%9D,미검토,미검토,목록만 확보,개별 파일 조건 미확인
복식,2020,황초립-내취,황초립(내취),황초립-내취.glb,https://dh.aks.ac.kr/~hanyang/glb2/반차도/황초립-내취.glb,https://dh.aks.ac.kr/hanyang2/wiki/index.php/2020_3D%EB%AA%A8%EB%8D%B8%EB%A7%81-%EB%B0%98%EC%B0%A8%EB%8F%84_%EB%B3%B5%EC%8B%9D,미검토,미검토,목록만 확보,개별 파일 조건 미확인
복식,2020,황초립-별감,황초립(별감),황초립-별감.glb,https://dh.aks.ac.kr/~hanyang/glb2/반차도/황초립-별감.glb,https://dh.aks.ac.kr/hanyang2/wiki/index.php/2020_3D%EB%AA%A8%EB%8D%B8%EB%A7%81-%EB%B0%98%EC%B0%A8%EB%8F%84_%EB%B3%B5%EC%8B%9D,미검토,미검토,목록만 확보,개별 파일 조건 미확인
복식,2020,황초상,황초상,황초상.glb,https://dh.aks.ac.kr/~hanyang/glb2/반차도/황초상.glb,https://dh.aks.ac.kr/hanyang2/wiki/index.php/2020_3D%EB%AA%A8%EB%8D%B8%EB%A7%81-%EB%B0%98%EC%B0%A8%EB%8F%84_%EB%B3%B5%EC%8B%9D,미검토,미검토,목록만 확보,개별 파일 조건 미확인
복식,2020,흑각대,흑각대,흑각대.glb,https://dh.aks.ac.kr/~hanyang/glb2/반차도/흑각대.glb,https://dh.aks.ac.kr/hanyang2/wiki/index.php/2020_3D%EB%AA%A8%EB%8D%B8%EB%A7%81-%EB%B0%98%EC%B0%A8%EB%8F%84_%EB%B3%B5%EC%8B%9D,미검토,미검토,목록만 확보,개별 파일 조건 미확인
복식,2020,흑건,흑건,흑건.glb,https://dh.aks.ac.kr/~hanyang/glb2/반차도/흑건.glb,https://dh.aks.ac.kr/hanyang2/wiki/index.php/2020_3D%EB%AA%A8%EB%8D%B8%EB%A7%81-%EB%B0%98%EC%B0%A8%EB%8F%84_%EB%B3%B5%EC%8B%9D,미검토,미검토,목록만 확보,개별 파일 조건 미확인
복식,2020,흑단령-당상관,흑단령(당상관),흑단령-당상관.glb,https://dh.aks.ac.kr/~hanyang/glb2/반차도/흑단령-당상관.glb,https://dh.aks.ac.kr/hanyang2/wiki/index.php/2020_3D%EB%AA%A8%EB%8D%B8%EB%A7%81-%EB%B0%98%EC%B0%A8%EB%8F%84_%EB%B3%B5%EC%8B%9D,미검토,미검토,목록만 확보,개별 파일 조건 미확인
복식,2020,흑단령-당하관,흑단령(당하관),흑단령-당하관.glb,https://dh.aks.ac.kr/~hanyang/glb2/반차도/흑단령-당하관.glb,https://dh.aks.ac.kr/hanyang2/wiki/index.php/2020_3D%EB%AA%A8%EB%8D%B8%EB%A7%81-%EB%B0%98%EC%B0%A8%EB%8F%84_%EB%B3%B5%EC%8B%9D,미검토,미검토,목록만 확보,개별 파일 조건 미확인
복식,2020,흑당의,흑당의,흑당의.glb,https://dh.aks.ac.kr/~hanyang/glb2/반차도/흑당의.glb,https://dh.aks.ac.kr/hanyang2/wiki/index.php/2020_3D%EB%AA%A8%EB%8D%B8%EB%A7%81-%EB%B0%98%EC%B0%A8%EB%8F%84_%EB%B3%B5%EC%8B%9D,미검토,미검토,목록만 확보,개별 파일 조건 미확인
복식,2020,흑립,흑립,흑립.glb,https://dh.aks.ac.kr/~hanyang/glb2/반차도/흑립.glb,https://dh.aks.ac.kr/hanyang2/wiki/index.php/2020_3D%EB%AA%A8%EB%8D%B8%EB%A7%81-%EB%B0%98%EC%B0%A8%EB%8F%84_%EB%B3%B5%EC%8B%9D,미검토,미검토,목록만 확보,개별 파일 조건 미확인
복식,2020,흑립-목영,흑립(목갓끈),흑립-목갓끈.glb,https://dh.aks.ac.kr/~hanyang/glb2/반차도/흑립-목갓끈.glb,https://dh.aks.ac.kr/hanyang2/wiki/index.php/2020_3D%EB%AA%A8%EB%8D%B8%EB%A7%81-%EB%B0%98%EC%B0%A8%EB%8F%84_%EB%B3%B5%EC%8B%9D,미검토,미검토,목록만 확보,개별 파일 조건 미확인
복식,2020,흑립-정영,흑립(정영),흑립-정영.glb,https://dh.aks.ac.kr/~hanyang/glb2/반차도/흑립-정영.glb,https://dh.aks.ac.kr/hanyang2/wiki/index.php/2020_3D%EB%AA%A8%EB%8D%B8%EB%A7%81-%EB%B0%98%EC%B0%A8%EB%8F%84_%EB%B3%B5%EC%8B%9D,미검토,미검토,목록만 확보,개별 파일 조건 미확인
복식,2020,흑립-호수,흑립(호수),흑립-호수.glb,https://dh.aks.ac.kr/~hanyang/glb2/반차도/흑립-호수.glb,https://dh.aks.ac.kr/hanyang2/wiki/index.php/2020_3D%EB%AA%A8%EB%8D%B8%EB%A7%81-%EB%B0%98%EC%B0%A8%EB%8F%84_%EB%B3%B5%EC%8B%9D,미검토,미검토,목록만 확보,개별 파일 조건 미확인
복식,2020,흑말,흑말,흑말.glb,https://dh.aks.ac.kr/~hanyang/glb2/반차도/흑말.glb,https://dh.aks.ac.kr/hanyang2/wiki/index.php/2020_3D%EB%AA%A8%EB%8D%B8%EB%A7%81-%EB%B0%98%EC%B0%A8%EB%8F%84_%EB%B3%B5%EC%8B%9D,미검토,미검토,목록만 확보,개별 파일 조건 미확인
복식,2020,흑색전복,흑색전복,흑색전복.glb,https://dh.aks.ac.kr/~hanyang/glb2/반차도/흑색전복.glb,https://dh.aks.ac.kr/hanyang2/wiki/index.php/2020_3D%EB%AA%A8%EB%8D%B8%EB%A7%81-%EB%B0%98%EC%B0%A8%EB%8F%84_%EB%B3%B5%EC%8B%9D,미검토,미검토,목록만 확보,개별 파일 조건 미확인
복식,2020,흑색호의,흑색호의,흑색호의.glb,https://dh.aks.ac.kr/~hanyang/glb2/반차도/흑색호의.glb,https://dh.aks.ac.kr/hanyang2/wiki/index.php/2020_3D%EB%AA%A8%EB%8D%B8%EB%A7%81-%EB%B0%98%EC%B0%A8%EB%8F%84_%EB%B3%B5%EC%8B%9D,미검토,미검토,목록만 확보,개별 파일 조건 미확인
복식,2020,흑석,흑석,흑석.glb,https://dh.aks.ac.kr/~hanyang/glb2/반차도/흑석.glb,https://dh.aks.ac.kr/hanyang2/wiki/index.php/2020_3D%EB%AA%A8%EB%8D%B8%EB%A7%81-%EB%B0%98%EC%B0%A8%EB%8F%84_%EB%B3%B5%EC%8B%9D,미검토,미검토,목록만 확보,개별 파일 조건 미확인
복식,2020,흑의,흑의,흑의.glb,https://dh.aks.ac.kr/~hanyang/glb2/반차도/흑의.glb,https://dh.aks.ac.kr/hanyang2/wiki/index.php/2020_3D%EB%AA%A8%EB%8D%B8%EB%A7%81-%EB%B0%98%EC%B0%A8%EB%8F%84_%EB%B3%B5%EC%8B%9D,미검토,미검토,목록만 확보,개별 파일 조건 미확인
복식,2020,흑초상,흑초상,흑초상.glb,https://dh.aks.ac.kr/~hanyang/glb2/반차도/흑초상.glb,https://dh.aks.ac.kr/hanyang2/wiki/index.php/2020_3D%EB%AA%A8%EB%8D%B8%EB%A7%81-%EB%B0%98%EC%B0%A8%EB%8F%84_%EB%B3%B5%EC%8B%9D,미검토,미검토,목록만 확보,개별 파일 조건 미확인
복식,2020,흑피화,흑피화,흑피화.glb,https://dh.aks.ac.kr/~hanyang/glb2/반차도/흑피화.glb,https://dh.aks.ac.kr/hanyang2/wiki/index.php/2020_3D%EB%AA%A8%EB%8D%B8%EB%A7%81-%EB%B0%98%EC%B0%A8%EB%8F%84_%EB%B3%B5%EC%8B%9D,미검토,미검토,목록만 확보,개별 파일 조건 미확인
복식,2020,제관-사량관,사량관(제관),제관-사량관.glb,https://dh.aks.ac.kr/~hanyang/glb2/사직대제복식/제관-사량관.glb,https://dh.aks.ac.kr/hanyang2/wiki/index.php/2020_3D%EB%AA%A8%EB%8D%B8%EB%A7%81-%EB%B0%98%EC%B0%A8%EB%8F%84_%EB%B3%B5%EC%8B%9D,미검토,미검토,목록만 확보,개별 파일 조건 미확인
복식,2020,제관-삼량관,삼량관(제관),제관-삼량관.glb,https://dh.aks.ac.kr/~hanyang/glb2/사직대제복식/제관-삼량관.glb,https://dh.aks.ac.kr/hanyang2/wiki/index.php/2020_3D%EB%AA%A8%EB%8D%B8%EB%A7%81-%EB%B0%98%EC%B0%A8%EB%8F%84_%EB%B3%B5%EC%8B%9D,미검토,미검토,목록만 확보,개별 파일 조건 미확인
복식,2020,제관-오량관,오량관(제관),제관-오량관.glb,https://dh.aks.ac.kr/~hanyang/glb2/사직대제복식/제관-오량관.glb,https://dh.aks.ac.kr/hanyang2/wiki/index.php/2020_3D%EB%AA%A8%EB%8D%B8%EB%A7%81-%EB%B0%98%EC%B0%A8%EB%8F%84_%EB%B3%B5%EC%8B%9D,미검토,미검토,목록만 확보,개별 파일 조건 미확인
복식,2020,제관-이량관,이량관(제관),제관-이량관.glb,https://dh.aks.ac.kr/~hanyang/glb2/사직대제복식/제관-이량관.glb,https://dh.aks.ac.kr/hanyang2/wiki/index.php/2020_3D%EB%AA%A8%EB%8D%B8%EB%A7%81-%EB%B0%98%EC%B0%A8%EB%8F%84_%EB%B3%B5%EC%8B%9D,미검토,미검토,목록만 확보,개별 파일 조건 미확인
복식,2020,제복_상의,제복(상의),제복-상의.glb,https://dh.aks.ac.kr/~hanyang/glb2/사직대제복식/제복-상의.glb,https://dh.aks.ac.kr/hanyang2/wiki/index.php/2020_3D%EB%AA%A8%EB%8D%B8%EB%A7%81-%EB%B0%98%EC%B0%A8%EB%8F%84_%EB%B3%B5%EC%8B%9D,미검토,미검토,목록만 확보,개별 파일 조건 미확인
복식,2020,제혜,제혜,제혜.glb,https://dh.aks.ac.kr/~hanyang/glb2/사직대제복식/제혜.glb,https://dh.aks.ac.kr/hanyang2/wiki/index.php/2020_3D%EB%AA%A8%EB%8D%B8%EB%A7%81-%EB%B0%98%EC%B0%A8%EB%8F%84_%EB%B3%B5%EC%8B%9D,미검토,미검토,목록만 확보,개별 파일 조건 미확인
복식,2020,곤룡포-왕,곤룡포(왕),곤룡포-왕.glb,https://dh.aks.ac.kr/~hanyang/glb2/연향복식/곤룡포-왕.glb,https://dh.aks.ac.kr/hanyang2/wiki/index.php/2020_3D%EB%AA%A8%EB%8D%B8%EB%A7%81-%EB%B0%98%EC%B0%A8%EB%8F%84_%EB%B3%B5%EC%8B%9D,미검토,미검토,목록만 확보,개별 파일 조건 미확인
복식,2020,곤룡포-왕세자,곤룡포(왕세자),곤룡포-왕세자.glb,https://dh.aks.ac.kr/~hanyang/glb2/연향복식/곤룡포-왕세자.glb,https://dh.aks.ac.kr/hanyang2/wiki/index.php/2020_3D%EB%AA%A8%EB%8D%B8%EB%A7%81-%EB%B0%98%EC%B0%A8%EB%8F%84_%EB%B3%B5%EC%8B%9D,미검토,미검토,목록만 확보,개별 파일 조건 미확인
복식,2020,나무가체,나무가체,나무가체.glb,https://dh.aks.ac.kr/~hanyang/glb2/연향복식/나무가체.glb,https://dh.aks.ac.kr/hanyang2/wiki/index.php/2020_3D%EB%AA%A8%EB%8D%B8%EB%A7%81-%EB%B0%98%EC%B0%A8%EB%8F%84_%EB%B3%B5%EC%8B%9D,미검토,미검토,목록만 확보,개별 파일 조건 미확인
복식,2020,남사상,남색웃치마,남사상.glb,https://dh.aks.ac.kr/~hanyang/glb2/연향복식/남사상.glb,https://dh.aks.ac.kr/hanyang2/wiki/index.php/2020_3D%EB%AA%A8%EB%8D%B8%EB%A7%81-%EB%B0%98%EC%B0%A8%EB%8F%84_%EB%B3%B5%EC%8B%9D,미검토,미검토,목록만 확보,개별 파일 조건 미확인
복식,2020,남색문단치마,남색문단치마,남색문단치마.glb,https://dh.aks.ac.kr/~hanyang/glb2/연향복식/남색문단치마.glb,https://dh.aks.ac.kr/hanyang2/wiki/index.php/2020_3D%EB%AA%A8%EB%8D%B8%EB%A7%81-%EB%B0%98%EC%B0%A8%EB%8F%84_%EB%B3%B5%EC%8B%9D,미검토,미검토,목록만 확보,개별 파일 조건 미확인
복식,2020,남스란치마,남스란치마,남스란치마.glb,https://dh.aks.ac.kr/~hanyang/glb2/연향복식/남스란치마.glb,https://dh.aks.ac.kr/hanyang2/wiki/index.php/2020_3D%EB%AA%A8%EB%8D%B8%EB%A7%81-%EB%B0%98%EC%B0%A8%EB%8F%84_%EB%B3%B5%EC%8B%9D,미검토,미검토,목록만 확보,개별 파일 조건 미확인
복식,2020,녹색전복,녹색전복,녹색전복.glb,https://dh.aks.ac.kr/~hanyang/glb2/연향복식/녹색전복.glb,https://dh.aks.ac.kr/hanyang2/wiki/index.php/2020_3D%EB%AA%A8%EB%8D%B8%EB%A7%81-%EB%B0%98%EC%B0%A8%EB%8F%84_%EB%B3%B5%EC%8B%9D,미검토,미검토,목록만 확보,개별 파일 조건 미확인
복식,2020,다홍문단치마,다홍문단치마,다홍문단치마.glb,https://dh.aks.ac.kr/~hanyang/glb2/연향복식/다홍문단치마.glb,https://dh.aks.ac.kr/hanyang2/wiki/index.php/2020_3D%EB%AA%A8%EB%8D%B8%EB%A7%81-%EB%B0%98%EC%B0%A8%EB%8F%84_%EB%B3%B5%EC%8B%9D,미검토,미검토,목록만 확보,개별 파일 조건 미확인
복식,2020,당혜-여성,당혜(여성),당혜-여성.glb,https://dh.aks.ac.kr/~hanyang/glb2/연향복식/당혜-여성.glb,https://dh.aks.ac.kr/hanyang2/wiki/index.php/2020_3D%EB%AA%A8%EB%8D%B8%EB%A7%81-%EB%B0%98%EC%B0%A8%EB%8F%84_%EB%B3%B5%EC%8B%9D,미검토,미검토,목록만 확보,개별 파일 조건 미확인
복식,2020,면사,면사,면사.glb,https://dh.aks.ac.kr/~hanyang/glb2/연향복식/면사.glb,https://dh.aks.ac.kr/hanyang2/wiki/index.php/2020_3D%EB%AA%A8%EB%8D%B8%EB%A7%81-%EB%B0%98%EC%B0%A8%EB%8F%84_%EB%B3%B5%EC%8B%9D,미검토,미검토,목록만 확보,개별 파일 조건 미확인
복식,2020,백한삼,백한삼,백한삼.glb,https://dh.aks.ac.kr/~hanyang/glb2/연향복식/백한삼.glb,https://dh.aks.ac.kr/hanyang2/wiki/index.php/2020_3D%EB%AA%A8%EB%8D%B8%EB%A7%81-%EB%B0%98%EC%B0%A8%EB%8F%84_%EB%B3%B5%EC%8B%9D,미검토,미검토,목록만 확보,개별 파일 조건 미확인
복식,2020,복건,복건,복건.glb,https://dh.aks.ac.kr/~hanyang/glb2/연향복식/복건.glb,https://dh.aks.ac.kr/hanyang2/wiki/index.php/2020_3D%EB%AA%A8%EB%8D%B8%EB%A7%81-%EB%B0%98%EC%B0%A8%EB%8F%84_%EB%B3%B5%EC%8B%9D,미검토,미검토,목록만 확보,개별 파일 조건 미확인
